GeoFips,GeoName,Year,BEA Population
17000,Illinois,1997,12185715
18000,Indiana,1997,5955267
19000,Iowa,1997,2891119
20000,Kansas,1997,2635292
21000,Kentucky,1997,3952747
22000,Louisiana,1997,4421071
23000,Maine,1997,1254774
24000,Maryland,1997,5157328
25000,Massachusetts,1997,6226058
26000,Michigan,1997,9809051
27000,Minnesota,1997,4763390
28000,Mississippi,1997,2777004
29000,Missouri,1997,5481193
30000,Montana,1997,889865
31000,Nebraska,1997,1686418
32000,Nevada,1997,1764104
33000,New Hampshire,1997,1189425
34000,New Jersey,1997,8218808
35000,New Mexico,1997,1774839
36000,New York,1997,18656546
37000,North Carolina,1997,7656825
38000,North Dakota,1997,649716
39000,Ohio,1997,11277357
40000,Oklahoma,1997,3372917
41000,Oregon,1997,3304310
42000,Pennsylvania,1997,12227814
44000,Rhode Island,1997,1025353
45000,South Carolina,1997,3859696
46000,South Dakota,1997,744223
47000,Tennessee,1997,5499233
48000,Texas,1997,19740317
49000,Utah,1997,2119784
50000,Vermont,1997,597239
51000,Virginia,1997,6829183
53000,Washington,1997,5674747
54000,West Virginia,1997,1819113
55000,Wisconsin,1997,5266213
56000,Wyoming,1997,489451
91000,New England,1997,13642197
92000,Mideast,1997,45579719
93000,Great Lakes,1997,44493603
94000,Plains,1997,18851351
95000,Southeast,1997,66655300
96000,Southwest,1997,29625063
97000,Rocky Mountain,1997,8745913
98000,Far West,1997,45053779
Legend / Footnotes:,,1997,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1997,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1997,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1997,
,,1997,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1997,
0,United States,1998,275854104
1000,Alabama,1998,4404701
2000,Alaska ,1998,619932
4000,Arizona,1998,4883342
5000,Arkansas,1998,2626289
6000,California,1998,32987675
8000,Colorado,1998,4116639
9000,Connecticut,1998,3365352
10000,Delaware,1998,763335
11000,District of Columbia,1998,565230
12000,Florida,1998,15486559
13000,Georgia,1998,7863536
15000,Hawaii ,1998,1215233
16000,Idaho,1998,1252330
17000,Illinois,1998,12271847
18000,Indiana,1998,5998880
19000,Iowa,1998,2902872
20000,Kansas,1998,2660598
21000,Kentucky,1998,3985390
22000,Louisiana,1998,4440344
23000,Maine,1998,1259127
24000,Maryland,1998,5204464
25000,Massachusetts,1998,6271838
26000,Michigan,1998,9847942
27000,Minnesota,1998,4813412
28000,Mississippi,1998,2804834
29000,Missouri,1998,5521765
30000,Montana,1998,892431
31000,Nebraska,1998,1695816
32000,Nevada,1998,1853191
33000,New Hampshire,1998,1205940
34000,New Jersey,1998,8287418
35000,New Mexico,1998,1793484
36000,New York,1998,18755906
37000,North Carolina,1998,7809121
38000,North Dakota,1998,647532
39000,Ohio,1998,11311536
40000,Oklahoma,1998,3405194
41000,Oregon,1998,3352449
42000,Pennsylvania,1998,12245672
44000,Rhode Island,1998,1031155
45000,South Carolina,1998,3919235
46000,South Dakota,1998,746058
47000,Tennessee,1998,5570045
48000,Texas,1998,20157531
49000,Utah,1998,2165960
50000,Vermont,1998,600416
51000,Virginia,1998,6900918
53000,Washington,1998,5769562
54000,West Virginia,1998,1815609
55000,Wisconsin,1998,5297672
56000,Wyoming,1998,490787
91000,New England,1998,13733828
92000,Mideast,1998,45822025
93000,Great Lakes,1998,44727877
94000,Plains,1998,18988053
95000,Southeast,1998,67626581
96000,Southwest,1998,30239551
97000,Rocky Mountain,1998,8918147
98000,Far West,1998,45798042
Legend / Footnotes:,,1998,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1998,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1998,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1998,
,,1998,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1998,
0,United States,1999,279040168
1000,Alabama,1999,4430141
2000,Alaska ,1999,624779
4000,Arizona,1999,5023823
5000,Arkansas,1999,2651860
6000,California,1999,33499204
8000,Colorado,1999,4226018
9000,Connecticut,1999,3386401
10000,Delaware,1999,774990
11000,District of Columbia,1999,570213
12000,Florida,1999,15759421
13000,Georgia,1999,8045965
15000,Hawaii ,1999,1210300
16000,Idaho,1999,1275674
17000,Illinois,1999,12359020
18000,Indiana,1999,6044969
19000,Iowa,1999,2917634
20000,Kansas,1999,2678338
21000,Kentucky,1999,4018053
22000,Louisiana,1999,4460811
23000,Maine,1999,1266808
24000,Maryland,1999,5254509
25000,Massachusetts,1999,6317345
26000,Michigan,1999,9897116
27000,Minnesota,1999,4873481
28000,Mississippi,1999,2828408
29000,Missouri,1999,5561948
30000,Montana,1999,897507
31000,Nebraska,1999,1704764
32000,Nevada,1999,1934718
33000,New Hampshire,1999,1222014
34000,New Jersey,1999,8359592
35000,New Mexico,1999,1808082
36000,New York,1999,18882725
37000,North Carolina,1999,7949361
38000,North Dakota,1999,644259
39000,Ohio,1999,11335454
40000,Oklahoma,1999,3437147
41000,Oregon,1999,3393941
42000,Pennsylvania,1999,12263805
44000,Rhode Island,1999,1040402
45000,South Carolina,1999,3974682
46000,South Dakota,1999,750412
47000,Tennessee,1999,5638706
48000,Texas,1999,20558220
49000,Utah,1999,2203482
50000,Vermont,1999,604683
51000,Virginia,1999,7000174
53000,Washington,1999,5842564
54000,West Virginia,1999,1811799
55000,Wisconsin,1999,5332666
56000,Wyoming,1999,491780
91000,New England,1999,13837653
92000,Mideast,1999,46105834
93000,Great Lakes,1999,44969225
94000,Plains,1999,19130836
95000,Southeast,1999,68569381
96000,Southwest,1999,30827272
97000,Rocky Mountain,1999,9094461
98000,Far West,1999,46505506
Legend / Footnotes:,,1999,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,1999,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,1999,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,1999,
,,1999,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,1999,
0,United States,2000,282162411
1000,Alabama,2000,4452173
2000,Alaska ,2000,627963
4000,Arizona,2000,5160586
5000,Arkansas,2000,2678588
6000,California,2000,33987977
8000,Colorado,2000,4326921
9000,Connecticut,2000,3411777
10000,Delaware,2000,786373
11000,District of Columbia,2000,572046
12000,Florida,2000,16047515
13000,Georgia,2000,8227303
15000,Hawaii ,2000,1213519
16000,Idaho,2000,1299430
17000,Illinois,2000,12434161
18000,Indiana,2000,6091866
19000,Iowa,2000,2929067
20000,Kansas,2000,2693681
21000,Kentucky,2000,4049021
22000,Louisiana,2000,4471885
23000,Maine,2000,1277072
24000,Maryland,2000,5311034
25000,Massachusetts,2000,6361104
26000,Michigan,2000,9952450
27000,Minnesota,2000,4933692
28000,Mississippi,2000,2848353
29000,Missouri,2000,5607285
30000,Montana,2000,903773
31000,Nebraska,2000,1713820
32000,Nevada,2000,2018741
33000,New Hampshire,2000,1239882
34000,New Jersey,2000,8430621
35000,New Mexico,2000,1821204
36000,New York,2000,19001780
37000,North Carolina,2000,8081614
38000,North Dakota,2000,642023
39000,Ohio,2000,11363543
40000,Oklahoma,2000,3454365
41000,Oregon,2000,3429708
42000,Pennsylvania,2000,12284173
44000,Rhode Island,2000,1050268
45000,South Carolina,2000,4024223
46000,South Dakota,2000,755844
47000,Tennessee,2000,5703719
48000,Texas,2000,20944499
49000,Utah,2000,2244502
50000,Vermont,2000,609618
51000,Virginia,2000,7105817
53000,Washington,2000,5910512
54000,West Virginia,2000,1807021
55000,Wisconsin,2000,5373999
56000,Wyoming,2000,494300
91000,New England,2000,13949721
92000,Mideast,2000,46386027
93000,Great Lakes,2000,45216019
94000,Plains,2000,19275412
95000,Southeast,2000,69497232
96000,Southwest,2000,31380654
97000,Rocky Mountain,2000,9268926
98000,Far West,2000,47188420
Legend / Footnotes:,,2000,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,2000,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,2000,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,2000,
,,2000,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,2000,
0,United States,2001,284968955
1000,Alabama,2001,4467634
2000,Alaska ,2001,633714
4000,Arizona,2001,5273477
5000,Arkansas,2001,2691571
6000,California,2001,34479458
8000,Colorado,2001,4425687
9000,Connecticut,2001,3432835
10000,Delaware,2001,795699
11000,District of Columbia,2001,574504
12000,Florida,2001,16356966
13000,Georgia,2001,8377038
15000,Hawaii ,2001,1225948
16000,Idaho,2001,1319962
17000,Illinois,2001,12488445
18000,Indiana,2001,6127760
19000,Iowa,2001,2931997
20000,Kansas,2001,2702162
21000,Kentucky,2001,4068132
22000,Louisiana,2001,4477875
23000,Maine,2001,1285692
24000,Maryland,2001,5374691
25000,Massachusetts,2001,6397634
26000,Michigan,2001,9991120
27000,Minnesota,2001,4982796
28000,Mississippi,2001,2852994
29000,Missouri,2001,5641142
30000,Montana,2001,906961
31000,Nebraska,2001,1719836
32000,Nevada,2001,2098399
33000,New Hampshire,2001,1255517
34000,New Jersey,2001,8492671
35000,New Mexico,2001,1831690
36000,New York,2001,19082838
37000,North Carolina,2001,8210122
38000,North Dakota,2001,639062
39000,Ohio,2001,11387404
40000,Oklahoma,2001,3467100
41000,Oregon,2001,3467937
42000,Pennsylvania,2001,12298970
44000,Rhode Island,2001,1057142
45000,South Carolina,2001,4064995
46000,South Dakota,2001,757972
47000,Tennessee,2001,5750789
48000,Texas,2001,21319622
49000,Utah,2001,2283715
50000,Vermont,2001,612223
51000,Virginia,2001,7198362
53000,Washington,2001,5985722
54000,West Virginia,2001,1801481
55000,Wisconsin,2001,5406835
56000,Wyoming,2001,494657
91000,New England,2001,14041043
92000,Mideast,2001,46619373
93000,Great Lakes,2001,45401564
94000,Plains,2001,19374967
95000,Southeast,2001,70317959
96000,Southwest,2001,31891889
97000,Rocky Mountain,2001,9430982
98000,Far West,2001,47891178
Legend / Footnotes:,,2001,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,2001,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,2001,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,2001,
,,2001,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,2001,
0,United States,2002,287625193
1000,Alabama,2002,4480089
2000,Alaska ,2002,642337
4000,Arizona,2002,5396255
5000,Arkansas,2002,2705927
6000,California,2002,34871843
8000,Colorado,2002,4490406
9000,Connecticut,2002,3458749
10000,Delaware,2002,806169
11000,District of Columbia,2002,573158
12000,Florida,2002,16689370
13000,Georgia,2002,8508256
15000,Hawaii ,2002,1239613
16000,Idaho,2002,1340372
17000,Illinois,2002,12525556
18000,Indiana,2002,6155967
19000,Iowa,2002,2934234
20000,Kansas,2002,2713535
21000,Kentucky,2002,4089875
22000,Louisiana,2002,4497267
23000,Maine,2002,1295960
24000,Maryland,2002,5440389
25000,Massachusetts,2002,6417206
26000,Michigan,2002,10015710
27000,Minnesota,2002,5018935
28000,Mississippi,2002,2858681
29000,Missouri,2002,5674825
30000,Montana,2002,911667
31000,Nebraska,2002,1728292
32000,Nevada,2002,2173791
33000,New Hampshire,2002,1269089
34000,New Jersey,2002,8552643
35000,New Mexico,2002,1855309
36000,New York,2002,19137800
37000,North Carolina,2002,8326201
38000,North Dakota,2002,638168
39000,Ohio,2002,11407889
40000,Oklahoma,2002,3489080
41000,Oregon,2002,3513424
42000,Pennsylvania,2002,12331031
44000,Rhode Island,2002,1065995
45000,South Carolina,2002,4107795
46000,South Dakota,2002,760020
47000,Tennessee,2002,5795918
48000,Texas,2002,21690325
49000,Utah,2002,2324815
50000,Vermont,2002,615442
51000,Virginia,2002,7286873
53000,Washington,2002,6052349
54000,West Virginia,2002,1805414
55000,Wisconsin,2002,5445162
56000,Wyoming,2002,500017
91000,New England,2002,14122441
92000,Mideast,2002,46841190
93000,Great Lakes,2002,45550284
94000,Plains,2002,19468009
95000,Southeast,2002,71151666
96000,Southwest,2002,32430969
97000,Rocky Mountain,2002,9567277
98000,Far West,2002,48493357
Legend / Footnotes:,,2002,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,2002,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,2002,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,2002,
,,2002,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,2002,
0,United States,2003,290107933
1000,Alabama,2003,4503491
2000,Alaska ,2003,648414
4000,Arizona,2003,5510364
5000,Arkansas,2003,2724816
6000,California,2003,35253159
8000,Colorado,2003,4528732
9000,Connecticut,2003,3484336
10000,Delaware,2003,818003
11000,District of Columbia,2003,568502
12000,Florida,2003,17004085
13000,Georgia,2003,8622793
15000,Hawaii ,2003,1251154
16000,Idaho,2003,1363380
17000,Illinois,2003,12556006
18000,Indiana,2003,6196638
19000,Iowa,2003,2941999
20000,Kansas,2003,2723004
21000,Kentucky,2003,4117170
22000,Louisiana,2003,4521042
23000,Maine,2003,1306513
24000,Maryland,2003,5496269
25000,Massachusetts,2003,6422565
26000,Michigan,2003,10041152
27000,Minnesota,2003,5053572
28000,Mississippi,2003,2868312
29000,Missouri,2003,5709403
30000,Montana,2003,919630
31000,Nebraska,2003,1738643
32000,Nevada,2003,2248850
33000,New Hampshire,2003,1279840
34000,New Jersey,2003,8601402
35000,New Mexico,2003,1877574
36000,New York,2003,19175939
37000,North Carolina,2003,8422501
38000,North Dakota,2003,638817
39000,Ohio,2003,11434788
40000,Oklahoma,2003,3504892
41000,Oregon,2003,3547376
42000,Pennsylvania,2003,12374658
44000,Rhode Island,2003,1071342
45000,South Carolina,2003,4150297
46000,South Dakota,2003,763729
47000,Tennessee,2003,5847812
48000,Texas,2003,22030931
49000,Utah,2003,2360137
50000,Vermont,2003,617858
51000,Virginia,2003,7366977
53000,Washington,2003,6104115
54000,West Virginia,2003,1812295
55000,Wisconsin,2003,5479203
56000,Wyoming,2003,503453
91000,New England,2003,14182454
92000,Mideast,2003,47034773
93000,Great Lakes,2003,45707787
94000,Plains,2003,19569167
95000,Southeast,2003,71961591
96000,Southwest,2003,32923761
97000,Rocky Mountain,2003,9675332
98000,Far West,2003,49053068
Legend / Footnotes:,,2003,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,2003,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,2003,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,2003,
,,2003,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,2003,
0,United States,2004,292805298
1000,Alabama,2004,4530729
2000,Alaska ,2004,659286
4000,Arizona,2004,5652404
5000,Arkansas,2004,2749686
6000,California,2004,35574576
8000,Colorado,2004,4575013
9000,Connecticut,2004,3496094
10000,Delaware,2004,830803
11000,District of Columbia,2004,567754
12000,Florida,2004,17415318
13000,Georgia,2004,8769252
15000,Hawaii ,2004,1273569
16000,Idaho,2004,1391802
17000,Illinois,2004,12589773
18000,Indiana,2004,6233007
19000,Iowa,2004,2953635
20000,Kansas,2004,2734373
21000,Kentucky,2004,4146101
22000,Louisiana,2004,4552238
23000,Maine,2004,1313688
24000,Maryland,2004,5546935
25000,Massachusetts,2004,6412281
26000,Michigan,2004,10055315
27000,Minnesota,2004,5087713
28000,Mississippi,2004,2889010
29000,Missouri,2004,5747741
30000,Montana,2004,930009
31000,Nebraska,2004,1749370
32000,Nevada,2004,2346222
33000,New Hampshire,2004,1290121
34000,New Jersey,2004,8634561
35000,New Mexico,2004,1903808
36000,New York,2004,19171567
37000,North Carolina,2004,8553152
38000,North Dakota,2004,644705
39000,Ohio,2004,11452251
40000,Oklahoma,2004,3525233
41000,Oregon,2004,3569463
42000,Pennsylvania,2004,12410722
44000,Rhode Island,2004,1074579
45000,South Carolina,2004,4210921
46000,South Dakota,2004,770396
47000,Tennessee,2004,5910809
48000,Texas,2004,22394023
49000,Utah,2004,2401580
50000,Vermont,2004,619920
51000,Virginia,2004,7475575
53000,Washington,2004,6178645
54000,West Virginia,2004,1816438
55000,Wisconsin,2004,5514026
56000,Wyoming,2004,509106
91000,New England,2004,14206683
92000,Mideast,2004,47162342
93000,Great Lakes,2004,45844372
94000,Plains,2004,19687933
95000,Southeast,2004,73019229
96000,Southwest,2004,33475468
97000,Rocky Mountain,2004,9807510
98000,Far West,2004,49601761
Legend / Footnotes:,,2004,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,2004,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,2004,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,2004,
,,2004,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,2004,
0,United States,2005,295516599
1000,Alabama,2005,4569805
2000,Alaska ,2005,666946
4000,Arizona,2005,5839077
5000,Arkansas,2005,2781097
6000,California,2005,35827943
8000,Colorado,2005,4631888
9000,Connecticut,2005,3506956
10000,Delaware,2005,845150
11000,District of Columbia,2005,567136
12000,Florida,2005,17842038
13000,Georgia,2005,8925922
15000,Hawaii ,2005,1292729
16000,Idaho,2005,1428241
17000,Illinois,2005,12609903
18000,Indiana,2005,6278616
19000,Iowa,2005,2964454
20000,Kansas,2005,2745299
21000,Kentucky,2005,4182742
22000,Louisiana,2005,4576628
23000,Maine,2005,1318787
24000,Maryland,2005,5592379
25000,Massachusetts,2005,6403290
26000,Michigan,2005,10051137
27000,Minnesota,2005,5119598
28000,Mississippi,2005,2905943
29000,Missouri,2005,5790300
30000,Montana,2005,940102
31000,Nebraska,2005,1761497
32000,Nevada,2005,2432143
33000,New Hampshire,2005,1298492
34000,New Jersey,2005,8651974
35000,New Mexico,2005,1932274
36000,New York,2005,19132610
37000,North Carolina,2005,8705407
38000,North Dakota,2005,646089
39000,Ohio,2005,11463320
40000,Oklahoma,2005,3548597
41000,Oregon,2005,3613202
42000,Pennsylvania,2005,12449990
44000,Rhode Island,2005,1067916
45000,South Carolina,2005,4270150
46000,South Dakota,2005,775493
47000,Tennessee,2005,5991057
48000,Texas,2005,22778123
49000,Utah,2005,2457719
50000,Vermont,2005,621215
51000,Virginia,2005,7577105
53000,Washington,2005,6257305
54000,West Virginia,2005,1820492
55000,Wisconsin,2005,5546166
56000,Wyoming,2005,514157
91000,New England,2005,14216656
92000,Mideast,2005,47239239
93000,Great Lakes,2005,45949142
94000,Plains,2005,19802730
95000,Southeast,2005,74148386
96000,Southwest,2005,34098071
97000,Rocky Mountain,2005,9972107
98000,Far West,2005,50090268
Legend / Footnotes:,,2005,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,2005,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,2005,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,2005,
,,2005,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,2005,
0,United States,2006,298379912
1000,Alabama,2006,4628981
2000,Alaska ,2006,675302
4000,Arizona,2006,6029141
5000,Arkansas,2006,2821761
6000,California,2006,36021202
8000,Colorado,2006,4720423
9000,Connecticut,2006,3517460
10000,Delaware,2006,859268
11000,District of Columbia,2006,570681
12000,Florida,2006,18166990
13000,Georgia,2006,9155813
15000,Hawaii ,2006,1309731
16000,Idaho,2006,1468669
17000,Illinois,2006,12643955
18000,Indiana,2006,6332669
19000,Iowa,2006,2982644
20000,Kansas,2006,2762931
21000,Kentucky,2006,4219239
22000,Louisiana,2006,4302665
23000,Maine,2006,1323619
24000,Maryland,2006,5627367
25000,Massachusetts,2006,6410084
26000,Michigan,2006,10036081
27000,Minnesota,2006,5163555
28000,Mississippi,2006,2904978
29000,Missouri,2006,5842704
30000,Montana,2006,952692
31000,Nebraska,2006,1772693
32000,Nevada,2006,2522658
33000,New Hampshire,2006,1308389
34000,New Jersey,2006,8661679
35000,New Mexico,2006,1962137
36000,New York,2006,19104631
37000,North Carolina,2006,8917270
38000,North Dakota,2006,649422
39000,Ohio,2006,11481213
40000,Oklahoma,2006,3594090
41000,Oregon,2006,3670883
42000,Pennsylvania,2006,12510809
44000,Rhode Island,2006,1063096
45000,South Carolina,2006,4357847
46000,South Dakota,2006,783033
47000,Tennessee,2006,6088766
48000,Texas,2006,23359580
49000,Utah,2006,2525507
50000,Vermont,2006,622892
51000,Virginia,2006,7673725
53000,Washington,2006,6370753
54000,West Virginia,2006,1827912
55000,Wisconsin,2006,5577655
56000,Wyoming,2006,522667
91000,New England,2006,14245540
92000,Mideast,2006,47334435
93000,Great Lakes,2006,46071573
94000,Plains,2006,19956982
95000,Southeast,2006,75065947
96000,Southwest,2006,34944948
97000,Rocky Mountain,2006,10189958
98000,Far West,2006,50570529
Legend / Footnotes:,,2006,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,2006,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,2006,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,2006,
,,2006,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,2006,
0,United States,2007,301231207
1000,Alabama,2007,4672840
2000,Alaska ,2007,680300
4000,Arizona,2007,6167681
5000,Arkansas,2007,2848650
6000,California,2007,36250311
8000,Colorado,2007,4803868
9000,Connecticut,2007,3527270
10000,Delaware,2007,871749
11000,District of Columbia,2007,574404
12000,Florida,2007,18367842
13000,Georgia,2007,9349988
15000,Hawaii ,2007,1315675
16000,Idaho,2007,1505105
17000,Illinois,2007,12695866
18000,Indiana,2007,6379599
19000,Iowa,2007,2999212
20000,Kansas,2007,2783785
21000,Kentucky,2007,4256672
22000,Louisiana,2007,4375581
23000,Maine,2007,1327040
24000,Maryland,2007,5653408
25000,Massachusetts,2007,6431559
26000,Michigan,2007,10001284
27000,Minnesota,2007,5207203
28000,Mississippi,2007,2928350
29000,Missouri,2007,5887612
30000,Montana,2007,964706
31000,Nebraska,2007,1783440
32000,Nevada,2007,2601072
33000,New Hampshire,2007,1312540
34000,New Jersey,2007,8677885
35000,New Mexico,2007,1990070
36000,New York,2007,19132335
37000,North Carolina,2007,9118037
38000,North Dakota,2007,652822
39000,Ohio,2007,11500468
40000,Oklahoma,2007,3634349
41000,Oregon,2007,3722417
42000,Pennsylvania,2007,12563937
44000,Rhode Island,2007,1057315
45000,South Carolina,2007,4444110
46000,South Dakota,2007,791623
47000,Tennessee,2007,6175727
48000,Texas,2007,23831983
49000,Utah,2007,2597746
50000,Vermont,2007,623481
51000,Virginia,2007,7751000
53000,Washington,2007,6461587
54000,West Virginia,2007,1834052
55000,Wisconsin,2007,5610775
56000,Wyoming,2007,534876
91000,New England,2007,14279205
92000,Mideast,2007,47473718
93000,Great Lakes,2007,46187992
94000,Plains,2007,20105697
95000,Southeast,2007,76122849
96000,Southwest,2007,35624083
97000,Rocky Mountain,2007,10406301
98000,Far West,2007,51031362
Legend / Footnotes:,,2007,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,2007,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,2007,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,2007,
,,2007,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,2007,
0,United States,2008,304093966
1000,Alabama,2008,4718206
2000,Alaska ,2008,687455
4000,Arizona,2008,6280362
5000,Arkansas,2008,2874554
6000,California,2008,36604337
8000,Colorado,2008,4889730
9000,Connecticut,2008,3545579
10000,Delaware,2008,883874
11000,District of Columbia,2008,580236
12000,Florida,2008,18527305
13000,Georgia,2008,9504843
15000,Hawaii ,2008,1332213
16000,Idaho,2008,1534320
17000,Illinois,2008,12747038
18000,Indiana,2008,6424806
19000,Iowa,2008,3016734
20000,Kansas,2008,2808076
21000,Kentucky,2008,4289878
22000,Louisiana,2008,4435586
23000,Maine,2008,1330509
24000,Maryland,2008,5684965
25000,Massachusetts,2008,6468967
26000,Michigan,2008,9946889
27000,Minnesota,2008,5247018
28000,Mississippi,2008,2947806
29000,Missouri,2008,5923916
30000,Montana,2008,976415
31000,Nebraska,2008,1796378
32000,Nevada,2008,2653630
33000,New Hampshire,2008,1315906
34000,New Jersey,2008,8711090
35000,New Mexico,2008,2010662
36000,New York,2008,19212436
37000,North Carolina,2008,9309449
38000,North Dakota,2008,657569
39000,Ohio,2008,11515391
40000,Oklahoma,2008,3668976
41000,Oregon,2008,3768748
42000,Pennsylvania,2008,12612285
44000,Rhode Island,2008,1055003
45000,South Carolina,2008,4528996
46000,South Dakota,2008,799124
47000,Tennessee,2008,6247411
48000,Texas,2008,24309039
49000,Utah,2008,2663029
50000,Vermont,2008,624151
51000,Virginia,2008,7833496
53000,Washington,2008,6562231
54000,West Virginia,2008,1840310
55000,Wisconsin,2008,5640996
56000,Wyoming,2008,546043
91000,New England,2008,14340115
92000,Mideast,2008,47684886
93000,Great Lakes,2008,46275120
94000,Plains,2008,20248815
95000,Southeast,2008,77057840
96000,Southwest,2008,36269039
97000,Rocky Mountain,2008,10609537
98000,Far West,2008,51608614
Legend / Footnotes:,,2008,
1/ Census Bureau midyear population estimate. Estimates for 2010-2019 reflect Census Bureau midyear state population estimates available as of December 2019.,,2008,
* Estimates prior to 1950 are not available for Alaska and Hawaii.,,2008,
Note. All dollar estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data.,,2008,
,,2008,
"Last updated: September 24, 2020-- revised statistics for 2013-2019.",,2008,
0,United States,2009,306771529
1000,Alabama,2009,4757938
2000,Alaska ,2009,698895
4000,Arizona,2009,6343154
5000,Arkansas,2009,2896843
6000,California,2009,36961229
8000,Colorado,2009,4972195
9000,Connecticut,2009,3561807
10000,Delaware,2009,891730
11000,District of Columbia,2009,592228
12000,Florida,2009,18652644
13000,Georgia,2009,9620846
15000,Hawaii ,2009,1346717
16000,Idaho,2009,1554439
17000,Illinois,2009,12796778
18000,Indiana,2009,6459325
19000,Iowa,2009,3032870
20000,Kansas,2009,2832704
21000,Kentucky,2009,4317074
22000,Louisiana,2009,4491648
23000,Maine,2009,1329590
24000,Maryland,2009,5730388
25000,Massachusetts,2009,6517613
26000,Michigan,2009,9901591
27000,Minnesota,2009,5281203
28000,Mississippi,2009,2958774
29000,Missouri,2009,5961088
30000,Montana,2009,983982
31000,Nebraska,2009,1812683
32000,Nevada,2009,2684665
33000,New Hampshire,2009,1316102
34000,New Jersey,2009,8755602
35000,New Mexico,2009,2036802
36000,New York,2009,19307066
37000,North Carolina,2009,9449566
38000,North Dakota,2009,664968
39000,Ohio,2009,11528896
40000,Oklahoma,2009,3717572
41000,Oregon,2009,3808600
42000,Pennsylvania,2009,12666858
44000,Rhode Island,2009,1053646
45000,South Carolina,2009,4589872
46000,South Dakota,2009,807067
47000,Tennessee,2009,6306019
48000,Texas,2009,24801761
49000,Utah,2009,2723421
50000,Vermont,2009,624817
51000,Virginia,2009,7925937
53000,Washington,2009,6667426
54000,West Virginia,2009,1847775
55000,Wisconsin,2009,5669264
56000,Wyoming,2009,559851
91000,New England,2009,14403575
92000,Mideast,2009,47943872
