state,year,ethanol_beer_gallons_per_capita,ethanol_wine_gallons_per_capita,ethanol_spirit_gallons_per_capita,ethanol_all_drinks_gallons_per_capita,number_of_beers,number_of_glasses_wine,number_of_shots_liquor,number_of_drinks_total
ohio,2007,1.34,0.25,0.45,2.04,317.6296296,49.6124031,93.43065693,435.2
ohio,2006,1.33,0.24,0.44,2.01,315.2592593,47.62790698,91.35442011,428.8
ohio,2005,1.34,0.23,0.43,2,317.6296296,45.64341085,89.27818329,426.6666667
ohio,2004,1.34,0.22,0.42,1.97,317.6296296,43.65891473,87.20194647,420.2666667
ohio,2003,1.34,0.22,0.4,1.95,317.6296296,43.65891473,83.04947283,416
ohio,2002,1.35,0.21,0.39,1.95,320,41.6744186,80.97323601,416
ohio,2001,1.34,0.21,0.39,1.93,317.6296296,41.6744186,80.97323601,411.7333333
ohio,2000,1.32,0.21,0.38,1.91,312.8888889,41.6744186,78.89699919,407.4666667
ohio,1999,1.32,0.2,0.37,1.9,312.8888889,39.68992248,76.82076237,405.3333333
ohio,1998,1.3,0.19,0.44,1.94,308.1481481,37.70542636,91.35442011,413.8666667
ohio,1997,1.28,0.19,0.43,1.9,303.4074074,37.70542636,89.27818329,405.3333333
ohio,1996,1.36,0.18,0.43,1.97,322.3703704,35.72093023,89.27818329,420.2666667
ohio,1995,1.29,0.17,0.43,1.89,305.7777778,33.73643411,89.27818329,403.2
ohio,1994,1.31,0.16,0.37,1.85,310.5185185,31.75193798,76.82076237,394.6666667
ohio,1993,1.29,0.16,0.5,1.95,305.7777778,31.75193798,103.811841,416
ohio,1992,1.32,0.17,0.5,1.98,312.8888889,33.73643411,103.811841,422.4
ohio,1991,1.33,0.18,0.51,2.03,315.2592593,35.72093023,105.8880779,433.0666667
ohio,1990,1.34,0.22,0.53,2.09,317.6296296,43.65891473,110.0405515,445.8666667
ohio,1989,1.36,0.22,0.51,2.09,322.3703704,43.65891473,105.8880779,445.8666667
ohio,1988,1.35,0.24,0.55,2.13,320,47.62790698,114.1930251,454.4
ohio,1987,1.35,0.24,0.59,2.18,320,47.62790698,122.4979724,465.0666667
ohio,1986,1.32,0.25,0.6,2.18,312.8888889,49.6124031,124.5742092,465.0666667
ohio,1985,1.37,0.25,0.59,2.21,324.7407407,49.6124031,122.4979724,471.4666667
ohio,1984,1.41,0.25,0.61,2.27,334.2222222,49.6124031,126.6504461,484.2666667
ohio,1983,1.36,0.22,0.65,2.23,322.3703704,43.65891473,134.9553933,475.7333333
ohio,1982,1.4,0.22,0.66,2.28,331.8518519,43.65891473,137.0316302,486.4
ohio,1981,1.35,0.22,0.68,2.25,320,43.65891473,141.1841038,480
ohio,1980,1.39,0.21,0.72,2.33,329.4814815,41.6744186,149.4890511,497.0666667
ohio,1979,1.35,0.19,0.7,2.25,320,37.70542636,145.3365775,480
ohio,1978,1.19,0.2,0.7,2.08,282.0740741,39.68992248,145.3365775,443.7333333
ohio,1977,1.16,0.18,0.7,2.03,274.962963,35.72093023,145.3365775,433.0666667
oklahoma,2018,1,0.2,0.65,1.85,237.037037,39.68992248,134.9553933,394.6666667
oklahoma,2017,1.03,0.2,0.65,1.87,244.1481481,39.68992248,134.9553933,398.9333333
oklahoma,2016,1.05,0.2,0.64,1.89,248.8888889,39.68992248,132.8791565,403.2
oklahoma,2015,1.07,0.19,0.62,1.89,253.6296296,37.70542636,128.7266829,403.2
oklahoma,2014,1.09,0.19,0.63,1.91,258.3703704,37.70542636,130.8029197,407.4666667
oklahoma,2013,1.11,0.19,0.62,1.93,263.1111111,37.70542636,128.7266829,411.7333333
oklahoma,2012,1.14,0.19,0.61,1.94,270.2222222,37.70542636,126.6504461,413.8666667
oklahoma,2011,1.14,0.19,0.59,1.92,270.2222222,37.70542636,122.4979724,409.6
oklahoma,2010,1.16,0.18,0.58,1.92,274.962963,35.72093023,120.4217356,409.6
oklahoma,2009,1.17,0.18,0.58,1.93,277.3333333,35.72093023,120.4217356,411.7333333
oklahoma,2008,1.22,0.18,0.58,1.97,289.1851852,35.72093023,120.4217356,420.2666667
oklahoma,2007,1.17,0.17,0.57,1.91,277.3333333,33.73643411,118.3454988,407.4666667
oklahoma,2006,1.13,0.17,0.56,1.87,267.8518519,33.73643411,116.269262,398.9333333
oklahoma,2005,1.09,0.16,0.55,1.8,258.3703704,31.75193798,114.1930251,384
oklahoma,2004,1.11,0.13,0.46,1.7,263.1111111,25.79844961,95.50689376,362.6666667
oklahoma,2003,1.06,0.13,0.74,1.93,251.2592593,25.79844961,153.6415247,411.7333333
oklahoma,2002,1.12,0.13,0.58,1.82,265.4814815,25.79844961,120.4217356,388.2666667
oklahoma,2001,1.11,0.12,0.43,1.65,263.1111111,23.81395349,89.27818329,352
oklahoma,2000,1.12,0.12,0.44,1.69,265.4814815,23.81395349,91.35442011,360.5333333
oklahoma,1999,1.11,0.12,0.44,1.68,263.1111111,23.81395349,91.35442011,358.4
oklahoma,1998,1.12,0.12,0.43,1.68,265.4814815,23.81395349,89.27818329,358.4
oklahoma,1997,1.1,0.12,0.43,1.65,260.7407407,23.81395349,89.27818329,352
oklahoma,1996,1.09,0.12,0.45,1.66,258.3703704,23.81395349,93.43065693,354.1333333
oklahoma,1995,1.1,0.12,0.44,1.66,260.7407407,23.81395349,91.35442011,354.1333333
oklahoma,1994,1.15,0.13,0.5,1.78,272.5925926,25.79844961,103.811841,379.7333333
oklahoma,1993,1.11,0.11,0.48,1.7,263.1111111,21.82945736,99.6593674,362.6666667
oklahoma,1992,1.13,0.13,0.55,1.81,267.8518519,25.79844961,114.1930251,386.1333333
oklahoma,1991,1.09,0.13,0.54,1.76,258.3703704,25.79844961,112.1167883,375.4666667
oklahoma,1990,1.12,0.14,0.55,1.81,265.4814815,27.78294574,114.1930251,386.1333333
oklahoma,1989,1.08,0.14,0.54,1.75,256,27.78294574,112.1167883,373.3333333
oklahoma,1988,1.07,0.14,0.52,1.73,253.6296296,27.78294574,107.9643147,369.0666667
oklahoma,1987,1.06,0.15,0.58,1.79,251.2592593,29.76744186,120.4217356,381.8666667
oklahoma,1986,1.06,0.15,0.62,1.84,251.2592593,29.76744186,128.7266829,392.5333333
oklahoma,1985,1.05,0.15,0.68,1.88,248.8888889,29.76744186,141.1841038,401.0666667
oklahoma,1984,1,0.16,0.74,1.91,237.037037,31.75193798,153.6415247,407.4666667
oklahoma,1983,1.04,0.16,0.77,1.97,246.5185185,31.75193798,159.8702352,420.2666667
oklahoma,1982,1.15,0.16,0.82,2.14,272.5925926,31.75193798,170.2514193,456.5333333
oklahoma,1981,1.14,0.16,0.83,2.13,270.2222222,31.75193798,172.3276561,454.4
oklahoma,1980,1.07,0.16,0.71,1.94,253.6296296,31.75193798,147.4128143,413.8666667
oklahoma,1979,1.03,0.13,0.78,1.94,244.1481481,25.79844961,161.946472,413.8666667
oklahoma,1978,1.05,0.14,0.8,2,248.8888889,27.78294574,166.0989457,426.6666667
oklahoma,1977,1.04,0.13,0.77,1.95,246.5185185,25.79844961,159.8702352,416
oregon,2018,1.21,0.58,0.95,2.74,286.8148148,115.1007752,197.242498,584.5333333
oregon,2017,1.24,0.59,0.93,2.76,293.9259259,117.0852713,193.0900243,588.8
oregon,2016,1.24,0.6,0.92,2.76,293.9259259,119.0697674,191.0137875,588.8
oregon,2015,1.23,0.58,0.9,2.71,291.5555556,115.1007752,186.8613139,578.1333333
oregon,2014,1.23,0.57,0.9,2.7,291.5555556,113.1162791,186.8613139,576
oregon,2013,1.2,0.57,0.89,2.66,284.4444444,113.1162791,184.785077,567.4666667
oregon,2012,1.21,0.57,0.89,2.66,286.8148148,113.1162791,184.785077,567.4666667
oregon,2011,1.18,0.56,0.85,2.59,279.7037037,111.1317829,176.4801298,552.5333333
oregon,2010,1.19,0.49,0.83,2.51,282.0740741,97.24031008,172.3276561,535.4666667
oregon,2009,1.28,0.49,0.82,2.59,303.4074074,97.24031008,170.2514193,552.5333333
oregon,2008,1.22,0.49,0.83,2.54,289.1851852,97.24031008,172.3276561,541.8666667
oregon,2007,1.35,0.5,0.81,2.65,320,99.2248062,168.1751825,565.3333333
oregon,2006,1.32,0.49,0.78,2.59,312.8888889,97.24031008,161.946472,552.5333333
oregon,2005,1.16,0.5,0.75,2.4,274.962963,99.2248062,155.7177616,512
oregon,2004,1.23,0.49,0.72,2.44,291.5555556,97.24031008,149.4890511,520.5333333
oregon,2003,1.2,0.47,0.69,2.36,284.4444444,93.27131783,143.2603406,503.4666667
oregon,2002,1.22,0.46,0.66,2.34,289.1851852,91.28682171,137.0316302,499.2
oregon,2001,1.22,0.43,0.65,2.3,289.1851852,85.33333333,134.9553933,490.6666667
oregon,2000,1.2,0.44,0.64,2.28,284.4444444,87.31782946,132.8791565,486.4
oregon,1999,1.21,0.43,0.63,2.27,286.8148148,85.33333333,130.8029197,484.2666667
oregon,1998,1.2,0.43,0.61,2.25,284.4444444,85.33333333,126.6504461,480
oregon,1997,1.19,0.44,0.6,2.24,282.0740741,87.31782946,124.5742092,477.8666667
oregon,1996,1.23,0.44,0.61,2.27,291.5555556,87.31782946,126.6504461,484.2666667
oregon,1995,1.21,0.42,0.59,2.23,286.8148148,83.34883721,122.4979724,475.7333333
oregon,1994,1.23,0.37,0.62,2.21,291.5555556,73.42635659,128.7266829,471.4666667
oregon,1993,1.24,0.43,0.64,2.31,293.9259259,85.33333333,132.8791565,492.8
oregon,1992,1.29,0.46,0.67,2.41,305.7777778,91.28682171,139.107867,514.1333333
oregon,1991,1.28,0.44,0.67,2.38,303.4074074,87.31782946,139.107867,507.7333333
oregon,1990,1.32,0.47,0.73,2.51,312.8888889,93.27131783,151.5652879,535.4666667
oregon,1989,1.28,0.47,0.7,2.46,303.4074074,93.27131783,145.3365775,524.8
oregon,1988,1.29,0.52,0.72,2.52,305.7777778,103.1937984,149.4890511,537.6
oregon,1987,1.28,0.53,0.73,2.54,303.4074074,105.1782946,151.5652879,541.8666667
oregon,1986,1.28,0.55,0.74,2.57,303.4074074,109.1472868,153.6415247,548.2666667
oregon,1985,1.25,0.55,0.77,2.58,296.2962963,109.1472868,159.8702352,550.4
oregon,1984,1.28,0.53,0.82,2.63,303.4074074,105.1782946,170.2514193,561.0666667
oregon,1983,1.32,0.53,0.85,2.7,312.8888889,105.1782946,176.4801298,576
oregon,1982,1.32,0.52,0.88,2.72,312.8888889,103.1937984,182.7088402,580.2666667
oregon,1981,1.37,0.5,0.92,2.79,324.7407407,99.2248062,191.0137875,595.2
oregon,1980,1.36,0.5,0.94,2.81,322.3703704,99.2248062,195.1662612,599.4666667
oregon,1979,1.36,0.47,0.94,2.77,322.3703704,93.27131783,195.1662612,590.9333333
oregon,1978,1.32,0.46,0.96,2.74,312.8888889,91.28682171,199.3187348,584.5333333
oregon,1977,1.3,0.45,0.94,2.7,308.1481481,89.30232558,195.1662612,576
pennsylvania,2018,1.29,0.33,0.72,2.34,305.7777778,65.48837209,149.4890511,499.2
pennsylvania,2017,1.3,0.33,0.72,2.35,308.1481481,65.48837209,149.4890511,501.3333333
pennsylvania,2016,1.31,0.33,0.72,2.36,310.5185185,65.48837209,149.4890511,503.4666667
pennsylvania,2015,1.31,0.32,0.7,2.33,310.5185185,63.50387597,145.3365775,497.0666667
pennsylvania,2014,1.32,0.32,0.7,2.34,312.8888889,63.50387597,145.3365775,499.2
pennsylvania,2013,1.34,0.31,0.68,2.33,317.6296296,61.51937984,141.1841038,497.0666667
pennsylvania,2012,1.36,0.31,0.67,2.34,322.3703704,61.51937984,139.107867,499.2
pennsylvania,2011,1.37,0.3,0.66,2.33,324.7407407,59.53488372,137.0316302,497.0666667
pennsylvania,2010,1.37,0.29,0.64,2.3,324.7407407,57.5503876,132.8791565,490.6666667
pennsylvania,2009,1.37,0.28,0.63,2.27,324.7407407,55.56589147,130.8029197,484.2666667
pennsylvania,2008,1.36,0.26,0.61,2.23,322.3703704,51.59689922,126.6504461,475.7333333
pennsylvania,2007,1.35,0.25,0.58,2.18,320,49.6124031,120.4217356,465.0666667
pennsylvania,2006,1.32,0.23,0.55,2.1,312.8888889,45.64341085,114.1930251,448
pennsylvania,2005,1.32,0.23,0.55,2.11,312.8888889,45.64341085,114.1930251,450.1333333
pennsylvania,2004,1.3,0.23,0.53,2.06,308.1481481,45.64341085,110.0405515,439.4666667
pennsylvania,2003,1.31,0.22,0.51,2.04,310.5185185,43.65891473,105.8880779,435.2
pennsylvania,2002,1.35,0.21,0.49,2.06,320,41.6744186,101.7356042,439.4666667
pennsylvania,2001,1.33,0.2,0.48,2.02,315.2592593,39.68992248,99.6593674,430.9333333
pennsylvania,2000,1.29,0.2,0.47,1.96,305.7777778,39.68992248,97.58313058,418.1333333
pennsylvania,1999,1.27,0.2,0.46,1.92,301.037037,39.68992248,95.50689376,409.6
pennsylvania,1998,1.21,0.18,0.45,1.85,286.8148148,35.72093023,93.43065693,394.6666667
pennsylvania,1997,1.33,0.18,0.45,1.95,315.2592593,35.72093023,93.43065693,416
pennsylvania,1996,1.26,0.18,0.45,1.88,298.6666667,35.72093023,93.43065693,401.0666667
pennsylvania,1995,1.26,0.17,0.45,1.88,298.6666667,33.73643411,93.43065693,401.0666667
pennsylvania,1994,1.28,0.18,0.47,1.93,303.4074074,35.72093023,97.58313058,411.7333333
pennsylvania,1993,1.31,0.17,0.48,1.96,310.5185185,33.73643411,99.6593674,418.1333333
pennsylvania,1992,1.3,0.18,0.51,1.99,308.1481481,35.72093023,105.8880779,424.5333333
pennsylvania,1991,1.36,0.17,0.52,2.05,322.3703704,33.73643411,107.9643147,437.3333333
pennsylvania,1990,1.42,0.18,0.55,2.15,336.5925926,35.72093023,114.1930251,458.6666667
pennsylvania,1989,1.38,0.18,0.57,2.13,327.1111111,35.72093023,118.3454988,454.4
pennsylvania,1988,1.41,0.19,0.54,2.14,334.2222222,37.70542636,112.1167883,456.5333333
pennsylvania,1987,1.4,0.2,0.62,2.22,331.8518519,39.68992248,128.7266829,473.6
pennsylvania,1986,1.4,0.21,0.64,2.25,331.8518519,41.6744186,132.8791565,480
pennsylvania,1985,1.38,0.21,0.65,2.23,327.1111111,41.6744186,134.9553933,475.7333333
pennsylvania,1984,1.38,0.21,0.67,2.26,327.1111111,41.6744186,139.107867,482.1333333
pennsylvania,1983,1.41,0.22,0.67,2.31,334.2222222,43.65891473,139.107867,492.8
pennsylvania,1982,1.44,0.23,0.7,2.37,341.3333333,45.64341085,145.3365775,505.6
pennsylvania,1981,1.42,0.23,0.72,2.38,336.5925926,45.64341085,149.4890511,507.7333333
pennsylvania,1980,1.45,0.22,0.71,2.39,343.7037037,43.65891473,147.4128143,509.8666667
pennsylvania,1979,1.4,0.22,0.72,2.34,331.8518519,43.65891473,149.4890511,499.2
pennsylvania,1978,1.35,0.21,0.73,2.3,320,41.6744186,151.5652879,490.6666667
pennsylvania,1977,1.34,0.2,0.74,2.27,317.6296296,39.68992248,153.6415247,484.2666667
rhode island,2018,0.9,0.57,1.15,2.63,213.3333333,113.1162791,238.7672344,561.0666667
rhode island,2017,0.93,0.58,1.09,2.6,220.4444444,115.1007752,226.3098135,554.6666667
rhode island,2016,0.94,0.58,1.05,2.57,222.8148148,115.1007752,218.0048662,548.2666667
rhode island,2015,0.96,0.57,0.99,2.52,227.5555556,113.1162791,205.5474453,537.6
rhode island,2014,1.01,0.51,0.86,2.39,239.4074074,101.2093023,178.5563666,509.8666667
rhode island,2013,1,0.57,0.98,2.56,237.037037,113.1162791,203.4712084,546.1333333
rhode island,2012,1.03,0.59,0.97,2.58,244.1481481,117.0852713,201.3949716,550.4
rhode island,2011,1.04,0.58,0.94,2.55,246.5185185,115.1007752,195.1662612,544
rhode island,2010,1.06,0.56,0.92,2.54,251.2592593,111.1317829,191.0137875,541.8666667
rhode island,2009,1.07,0.55,0.85,2.47,253.6296296,109.1472868,176.4801298,526.9333333
rhode island,2008,1.09,0.52,0.84,2.46,258.3703704,103.1937984,174.4038929,524.8
rhode island,2007,1.1,0.53,0.82,2.45,260.7407407,105.1782946,170.2514193,522.6666667
rhode island,2006,1.07,0.51,0.83,2.41,253.6296296,101.2093023,172.3276561,514.1333333
rhode island,2005,0.98,0.49,0.82,2.29,232.2962963,97.24031008,170.2514193,488.5333333
rhode island,2004,1.13,0.5,0.8,2.42,267.8518519,99.2248062,166.0989457,516.2666667
rhode island,2003,1.13,0.51,0.8,2.45,267.8518519,101.2093023,166.0989457,522.6666667
rhode island,2002,1.17,0.48,0.74,2.4,277.3333333,95.25581395,153.6415247,512
rhode island,2001,1.19,0.46,0.7,2.36,282.0740741,91.28682171,145.3365775,503.4666667
rhode island,2000,1.16,0.46,0.7,2.31,274.962963,91.28682171,145.3365775,492.8
rhode island,1999,1.14,0.45,0.69,2.29,270.2222222,89.30232558,143.2603406,488.5333333
rhode island,1998,1.14,0.47,0.63,2.24,270.2222222,93.27131783,130.8029197,477.8666667
rhode island,1997,1.22,0.44,0.64,2.3,289.1851852,87.31782946,132.8791565,490.6666667
rhode island,1996,1.16,0.42,0.66,2.24,274.962963,83.34883721,137.0316302,477.8666667
rhode island,1995,1.18,0.38,0.63,2.19,279.7037037,75.41085271,130.8029197,467.2
rhode island,1994,1.23,0.38,0.66,2.27,291.5555556,75.41085271,137.0316302,484.2666667
rhode island,1993,1.22,0.36,0.69,2.27,289.1851852,71.44186047,143.2603406,484.2666667
rhode island,1992,1.24,0.39,0.7,2.33,293.9259259,77.39534884,145.3365775,497.0666667
rhode island,1991,1.33,0.37,0.71,2.41,315.2592593,73.42635659,147.4128143,514.1333333
rhode island,1990,1.31,0.44,0.79,2.54,310.5185185,87.31782946,164.0227088,541.8666667
rhode island,1989,1.35,0.46,0.86,2.67,320,91.28682171,178.5563666,569.6
rhode island,1988,1.38,0.49,0.96,2.82,327.1111111,97.24031008,199.3187348,601.6
rhode island,1987,1.39,0.51,0.93,2.83,329.4814815,101.2093023,193.0900243,603.7333333
rhode island,1986,1.4,0.53,0.92,2.85,331.8518519,105.1782946,191.0137875,608
rhode island,1985,1.4,0.51,1.03,2.93,331.8518519,101.2093023,213.8523925,625.0666667
rhode island,1984,1.37,0.52,1.03,2.92,324.7407407,103.1937984,213.8523925,622.9333333
rhode island,1983,1.48,0.5,1.06,3.04,350.8148148,99.2248062,220.081103,648.5333333
rhode island,1982,1.34,0.55,1.04,2.94,317.6296296,109.1472868,215.9286294,627.2
rhode island,1981,1.36,0.53,1.04,2.92,322.3703704,105.1782946,215.9286294,622.9333333
rhode island,1980,1.46,0.53,1.13,3.13,346.0740741,105.1782946,234.6147607,667.7333333
rhode island,1979,1.42,0.49,1.08,2.98,336.5925926,97.24031008,224.2335766,635.7333333
rhode island,1978,1.37,0.48,1.13,2.98,324.7407407,95.25581395,234.6147607,635.7333333
rhode island,1977,1.35,0.42,1.09,2.86,320,83.34883721,226.3098135,610.1333333
south carolina,2018,1.11,0.25,0.8,2.16,263.1111111,49.6124031,166.0989457,460.8
south carolina,2017,1.14,0.25,0.8,2.19,270.2222222,49.6124031,166.0989457,467.2
south carolina,2016,1.18,0.25,0.8,2.23,279.7037037,49.6124031,166.0989457,475.7333333
south carolina,2015,1.21,0.25,0.79,2.25,286.8148148,49.6124031,164.0227088,480
south carolina,2014,1.23,0.25,0.8,2.28,291.5555556,49.6124031,166.0989457,486.4
south carolina,2013,1.26,0.25,0.8,2.31,298.6666667,49.6124031,166.0989457,492.8
south carolina,2012,1.28,0.25,0.79,2.32,303.4074074,49.6124031,164.0227088,494.9333333
south carolina,2011,1.29,0.25,0.78,2.31,305.7777778,49.6124031,161.946472,492.8
south carolina,2010,1.31,0.24,0.76,2.31,310.5185185,47.62790698,157.7939984,492.8
south carolina,2009,1.35,0.24,0.76,2.34,320,47.62790698,157.7939984,499.2
south carolina,2008,1.39,0.24,0.76,2.4,329.4814815,47.62790698,157.7939984,512
south carolina,2007,1.42,0.24,0.76,2.42,336.5925926,47.62790698,157.7939984,516.2666667
south carolina,2006,1.45,0.24,0.76,2.45,343.7037037,47.62790698,157.7939984,522.6666667
south carolina,2005,1.43,0.24,0.75,2.42,338.962963,47.62790698,155.7177616,516.2666667
south carolina,2004,1.39,0.24,0.76,2.38,329.4814815,47.62790698,157.7939984,507.7333333
south carolina,2003,1.38,0.23,0.74,2.35,327.1111111,45.64341085,153.6415247,501.3333333
south carolina,2002,1.4,0.22,0.67,2.3,331.8518519,43.65891473,139.107867,490.6666667
south carolina,2001,1.4,0.22,0.65,2.27,331.8518519,43.65891473,134.9553933,484.2666667
south carolina,2000,1.49,0.22,0.72,2.43,353.1851852,43.65891473,149.4890511,518.4
south carolina,1999,1.48,0.22,0.72,2.41,350.8148148,43.65891473,149.4890511,514.1333333
south carolina,1998,1.44,0.21,0.72,2.37,341.3333333,41.6744186,149.4890511,505.6
south carolina,1997,1.48,0.2,0.71,2.4,350.8148148,39.68992248,147.4128143,512
south carolina,1996,1.38,0.21,0.71,2.3,327.1111111,41.6744186,147.4128143,490.6666667
south carolina,1995,1.33,0.19,0.68,2.2,315.2592593,37.70542636,141.1841038,469.3333333
south carolina,1994,1.38,0.17,0.74,2.29,327.1111111,33.73643411,153.6415247,488.5333333
south carolina,1993,1.36,0.2,0.75,2.3,322.3703704,39.68992248,155.7177616,490.6666667
south carolina,1992,1.34,0.2,0.79,2.33,317.6296296,39.68992248,164.0227088,497.0666667
south carolina,1991,1.34,0.22,0.84,2.41,317.6296296,43.65891473,174.4038929,514.1333333
south carolina,1990,1.44,0.25,0.92,2.61,341.3333333,49.6124031,191.0137875,556.8
south carolina,1989,1.39,0.24,0.86,2.49,329.4814815,47.62790698,178.5563666,531.2
south carolina,1988,1.38,0.26,0.9,2.54,327.1111111,51.59689922,186.8613139,541.8666667
south carolina,1987,1.35,0.27,0.89,2.52,320,53.58139535,184.785077,537.6
south carolina,1986,1.31,0.27,0.93,2.52,310.5185185,53.58139535,193.0900243,537.6
south carolina,1985,1.28,0.25,1,2.53,303.4074074,49.6124031,207.6236821,539.7333333
south carolina,1984,1.27,0.24,1.01,2.52,301.037037,47.62790698,209.6999189,537.6
south carolina,1983,1.27,0.2,1.02,2.49,301.037037,39.68992248,211.7761557,531.2
south carolina,1982,1.23,0.2,0.99,2.43,291.5555556,39.68992248,205.5474453,518.4
south carolina,1981,1.24,0.19,1.04,2.48,293.9259259,37.70542636,215.9286294,529.0666667
south carolina,1980,1.22,0.18,1.06,2.45,289.1851852,35.72093023,220.081103,522.6666667
south carolina,1979,1.18,0.16,1.12,2.45,279.7037037,31.75193798,232.5385239,522.6666667
south carolina,1978,1.14,0.17,1.15,2.45,270.2222222,33.73643411,238.7672344,522.6666667
south carolina,1977,1.12,0.16,1.09,2.37,265.4814815,31.75193798,226.3098135,505.6
south dakota,2018,1.37,0.22,0.77,2.37,324.7407407,43.65891473,159.8702352,505.6
south dakota,2017,1.53,0.3,1.02,2.85,362.6666667,59.53488372,211.7761557,608
south dakota,2016,1.46,0.31,1.1,2.88,346.0740741,61.51937984,228.3860503,614.4
south dakota,2015,1.49,0.29,1.03,2.81,353.1851852,57.5503876,213.8523925,599.4666667
south dakota,2014,1.5,0.25,0.99,2.75,355.5555556,49.6124031,205.5474453,586.6666667
south dakota,2013,1.53,0.28,1.02,2.82,362.6666667,55.56589147,211.7761557,601.6
south dakota,2012,1.54,0.26,0.96,2.76,365.037037,51.59689922,199.3187348,588.8
south dakota,2011,1.52,0.28,0.97,2.77,360.2962963,55.56589147,201.3949716,590.9333333
south dakota,2010,1.53,0.24,0.92,2.69,362.6666667,47.62790698,191.0137875,573.8666667
south dakota,2009,1.54,0.22,0.89,2.65,365.037037,43.65891473,184.785077,565.3333333
south dakota,2008,1.57,0.22,0.87,2.66,372.1481481,43.65891473,180.6326034,567.4666667
south dakota,2007,1.52,0.22,0.87,2.61,360.2962963,43.65891473,180.6326034,556.8
south dakota,2006,1.51,0.19,0.79,2.5,357.9259259,37.70542636,164.0227088,533.3333333
south dakota,2005,1.5,0.19,0.83,2.52,355.5555556,37.70542636,172.3276561,537.6
south dakota,2004,1.51,0.18,0.76,2.45,357.9259259,35.72093023,157.7939984,522.6666667
south dakota,2003,1.52,0.16,0.74,2.41,360.2962963,31.75193798,153.6415247,514.1333333
south dakota,2002,1.51,0.15,0.67,2.34,357.9259259,29.76744186,139.107867,499.2
south dakota,2001,1.49,0.15,0.71,2.35,353.1851852,29.76744186,147.4128143,501.3333333
